# Kranji hand-crafted glosses - senses
# Source: project-authored; no third-party licence
#
# A row is one meaning of one reading. Order is the rank within that reading,
# written out rather than left to row position - sorting this file in a
# spreadsheet would otherwise re-rank every meaning silently.
# Examples are phrase keys separated by 、; a #n suffix names a phrase sense
# other than its first, and is silent otherwise.
# codepoint	glyph	reading	priority	meaning	examples	because
38378	闪	shan3	P	to flash	闪光	
38378	闪	shan3	S	to dodge	闪开	
38271	长	zhang3	P	to grow	长大	
38271	长	zhang3	S	older	长者	
37322	释	shi4	P	to let go	释放	
37322	释	shi4	S	to explain	解释	
37051	邻	lin2	P	a neighbour	邻居	
36523	身	shen1	P	a body	身上	
35874	谢	xie4	P	to thank	谢谢	
35805	话	hua4	P	speech; words	说话	
35797	试	shi4	P	to try	试试	
35797	试	shi4	S	a test	考试	
35760	记	ji4	P	to remember	记住	
35760	记	ji4	S	to record	记下	
35302	触	chu4	P	to touch; to bump into	触碰	
35270	视	shi4	P	to look at	视线	
35265	见	jian4	P	to see	看见	
35265	见	jian4	S	to meet	见面	
34892	行	xing2	P	to walk; to go	行走	
34892	行	xing2	S	all right	不行	
33609	草	cao3	P	grass	青草	
32511	绿	lü4	P	green	绿色	
32473	给	gei3	P	to give	给你	
32463	经	jing1	P	to pass through	经过	
32463	经	jing1	S	already	已经	
31890	粒	li4	P	(counts small round things)	一粒米	
31359	穿	chuan1	P	to wear	穿上	
31359	穿	chuan1	S	to pass through	穿过	
30693	知	zhi1	P	to know	知道	
30555	睛	jing1	P	(part of the word for eye)	眼睛	
30452	直	zhi2	P	straight	笔直	
30452	直	zhi2	S	directly	直接	
29992	用	yong4	P	to use	有用	
29366	状	zhuang4	P	a shape	形状	
29366	状	zhuang4	S	a state	状态	
28155	添	tian1	P	to add	添上	
27969	流	liu2	P	to flow	流水	
27969	流	liu2	S	a stream	河流	
27714	求	qiu2	P	to seek; to ask for	求剑	
27668	气	qi4	P	air	空气	
27668	气	qi4	S	anger	生气	
27611	毛	mao2	P	hair; fur	羊毛	
27599	每	mei3	P	every	每天	
27468	歌	ge1	P	a song	唱歌	
26376	月	yue4	P	the moon	月光	
26376	月	yue4	S	a month	二月	
26356	更	geng4	P	more; even more	更好	
26149	春	chun1	P	spring	春天	
26143	星	xing1	P	a star	星星	
26085	日	ri4	P	the sun	日光	
26085	日	ri4	S	a day	日子	
26041	方	fang1	P	a direction	前方	
26041	方	fang1	S	a square	方形	
25343	拿	na2	P	to take; to hold	拿走	
25325	拭	shi4	P	to wipe	擦拭	
25165	才	cai2	P	only then	刚才	
25165	才	cai2	S	talent	人才	
24537	忙	mang2	P	busy	很忙|帮忙	
24537	忙	mang2	S	to hurry	急忙	
24418	形	xing2	P	a shape; a form	形状	
23665	山	shan1	P	a hill; a mountain	高山	
23621	居	ju1	P	to live	居住	
23621	居	ju1	S	a home	邻居	
23436	完	wan2	P	to finish	做完	
23436	完	wan2	S	complete; whole	完全	
23398	学	xue2	P	to learn; to study	学习	
22987	始	shi3	P	to begin	开始	
22865	契	qi4	P	to carve	契刻	
22865	契	qi4	S	an agreement	契约	
22812	夜	ye4	P	night	夜里	
22797	复	fu4	P	again	反复	
22797	复	fu4	S	to repeat	复习	
22788	处	chu4	P	a place	到处	
22368	坠	zhui4	P	to fall; to drop	坠下	
22280	圈	juan4	P	a pen for animals	羊圈	
22280	圈	quan1	P	a circle; a ring	圆圈	
22266	固	gu4	P	solid; firm	牢固	
21644	和	he2	P	and; with	你和我	
21644	和	he2	S	gentle	和气	
21495	号	hao4	P	a mark	记号	
21495	号	hao4	S	a number	号码	
21483	叫	jiao4	P	to call; to be called	叫做	
21475	口	kou3	P	a mouth	开口	
21475	口	kou3	S	an opening	门口	
21464	变	bian4	P	to change	变成	
21407	原	yuan2	P	original	原来	
21407	原	yuan2	S	a plain	平原	
21320	午	wu3	P	noon	中午	
21315	千	qian1	P	a thousand	千万	
21051	刻	ke4	P	to carve	刻舟	
21051	刻	ke4	S	a moment	一刻	
20937	凉	liang2	P	cool	凉水	
20912	冰	bing1	P	ice	冰水	
20852	兴	xing4	P	interest	兴趣	
20852	兴	xing4	S	a mood	高兴	
20837	入	ru4	P	to enter	入门	
20808	先	xian1	P	first; earlier	先生	
20687	像	xiang4	P	to look like	好像	
20687	像	xiang4	S	an image	画像	
20505	候	hou4	P	to wait	等候	
20505	候	hou4	S	a time	时候	
20351	使	shi3	P	to make; to use	使用	
20170	今	jin1	P	now; today	今年	
20116	五	wu3	P	five	五个	
20107	事	shi4	P	a matter; a thing	故事	
20043	之	zhi1	P	(joins what belongs to what)	之后	
19977	三	san1	P	three	三个	
40644	黄	huang2	P	yellow	黄色	
39277	饭	fan4	P	rice	米饭	
39277	饭	fan4	S	a meal	吃饭	
39184	餐	can1	P	a meal	早餐	
39134	飞	fei1	P	to fly	飞走	
39048	颈	jing3	P	the neck	长颈	
39033	项	xiang4	P	the nape	颈项	
39033	项	xiang4	S	an item	项目	
38754	面	mian4	P	a face	面前	
38754	面	mian4	S	a side	里面	
38752	靠	kao4	P	to lean on; to rely on	靠近	
38706	露	lu4	P	dew	露水	
38706	露	lu4	S	to show	露出	
38684	霜	shuang1	P	frost	白霜	
38498	院	yuan4	P	a courtyard	院子	
38451	阳	yang2	P	the sun	太阳	
38451	阳	yang2	S	bright	阳光	
38395	闻	wen2	P	to hear	听闻	
38395	闻	wen2	S	to smell	闻到	
38388	间	jian1	P	between	中间	
38388	间	jian1	S	a room	房间	
38386	闲	xian2	P	free; at leisure	空闲	
38376	门	men2	P	a door; a gate	开门	
38271	长	chang2	P	long	长长	
38236	镜	jing4	P	a mirror	镜子	
38236	镜	jing4	S	a lens	眼镜	
38155	锋	feng1	P	a sharp point; an edge	锋利	
38148	锄	chu2	P	a hoe	锄头	
38148	锄	chu2	S	to hoe	锄地	
38075	钻	zuan1	P	to bore through	钻进	
37326	野	ye3	P	wild	野草	
37326	野	ye3	S	open country	野外	
37325	重	zhong4	P	heavy	很重	
37325	重	zhong4	S	important	重要	
36989	遽	ju4	P	hurriedly; at once	遽然	
36893	逝	shi4	P	to pass away; to go by	逝去	
36828	远	yuan3	P	far	很远	
36763	辛	xin1	P	hard; bitter	辛苦	
36731	轻	qing1	P	light in weight	很轻	
36731	轻	qing1	S	gentle	轻轻	
36335	路	lu4	P	a road; a way	路上	
36214	赶	gan3	P	to hurry	赶快	
36214	赶	gan3	S	to drive away	赶走	
35831	请	qing3	P	please	请进	
35831	请	qing3	S	to invite	请客	
35799	诗	shi1	P	a poem	古诗	
35782	识	shi2	P	to know; to recognise	认识	
35475	誓	shi4	P	to swear	发誓	
35475	誓	shi4	S	an oath	誓言	
35282	角	jiao3	P	a horn	牛角	
35282	角	jiao3	S	a corner	角落	
35273	觉	jue2	P	to feel; to sense	觉得	
35273	觉	jiao4	P	sleep	睡觉	
35201	要	yao4	P	to want	想要	
35201	要	yao4	S	must	要是	
35013	装	zhuang1	P	to load	装水	
35013	装	zhuang1	S	to pretend	装作	
34903	街	jie1	P	a street	街上	
34892	行	hang2	P	a row; a line	一行	
34892	行	heng2	P	attainment; skill	道行	
22280	圈	juan1	P	to shut in; to pen up	圈养	
33618	荒	huang1	P	wasteland	荒地	
33618	荒	huang1	S	barren	荒山	
33510	苦	ku3	P	bitter	苦水	
33510	苦	ku3	S	hard	辛苦	
33509	若	ruo4	P	if; like	若干	
33394	色	se4	P	colour	白色	
33394	色	shai3	P	colour (in everyday speech)	掉色	
33136	腰	yao1	P	the waist	弯腰	
32972	背	bei4	P	the back	背上	
32972	背	bei4	S	behind	背后	
32972	背	bei1	P	to carry on the back	背书包	
32789	耕	geng1	P	to plough; to till	耕田	
32786	耒	lei3	P	an old wooden plough	耒耜	
32676	群	qun2	P	a crowd; a flock	一群	
32467	结	jie2	P	to tie	结绳|结果	
32467	结	jie2	S	a knot	打结	
32467	结	jie1	P	to bear fruit	结实	
32418	红	hong2	P	red	红色	
32047	累	lei4	P	tired	很累	
32047	累	lei2	P	a burden	累赘	
32047	累	lei3	P	to pile up	积累	
31354	空	kong1	P	empty	空白	
31354	空	kong1	S	the sky	天空	
31354	空	kong4	P	free time; a gap	有空	
31351	穷	qiong2	P	poor	穷人	
31351	穷	qiong2	S	exhausted	无穷	
31181	种	zhong3	P	a kind	种类	
31181	种	zhong3	S	a seed	种子	
31181	种	zhong4	P	to plant	种田	
31181	种	chong2	P	(a family name)	种师道	
30828	硬	ying4	P	hard; firm	很硬	
30772	破	po4	P	broken	破了	
30772	破	po4	S	to break	打破	
30691	矣	yi3	P	(ends a sentence, in old writing)	晚矣	
30690	矢	shi3	P	an arrow	弓矢	
30561	睡	shui4	P	to sleep	睡着	
30496	眠	mian2	P	to sleep	安眠	
30446	目	mu4	P	an eye	目光	
30424	盘	pan2	P	a plate	盘子	
30424	盘	pan2	S	to coil	盘起	
30342	皆	jie1	P	all; every	皆是	
30097	疑	yi2	P	to doubt; to suspect	疑心	
30041	留	liu2	P	to stay	留下	
30041	留	liu2	S	to keep	留住	
29616	现	xian4	P	now	现在	
29616	现	xian4	S	to appear	出现	
29609	玩	wan2	P	to play	玩水	
29436	狼	lang2	P	a wolf	野狼	
29233	爱	ai4	P	to love	爱心	
28903	烧	shao1	P	to burn; to cook	烧水	
28369	滑	hua2	P	slippery	很滑	
28369	滑	hua2	S	to slide	滑下	
28287	湿	shi1	P	wet	湿了	
28165	清	qing1	P	clear; clean	清水	
28082	液	ye4	P	a liquid	液体	
28041	涉	she4	P	to wade; to involve	涉水	
28023	海	hai3	P	the sea	大海	
28014	浮	fu2	P	to float	浮起	
27975	浇	jiao1	P	to water; to pour	浇水	
27874	波	bo1	P	a wave	水波	
27773	汽	qi4	P	steam; vapour	汽水	
27735	汗	han4	P	sweat	出汗	
27604	比	bi3	P	to compare	比一比	
27604	比	bi3	S	than	比你高	
27492	此	ci3	P	this	因此	
27490	止	zhi3	P	to stop	止住	
27442	欲	yu4	P	to want	欲求	
27442	欲	yu4	S	about to	欲言	
27004	楼	lou2	P	a storey	楼上	
27004	楼	lou2	S	a building	高楼	
26869	棵	ke1	P	(counts plants)	一棵树	
26725	桥	qiao2	P	a bridge	小桥	
26657	校	xiao4	P	a school	学校	
26543	枯	ku1	P	withered; dry	枯木	
26479	杯	bei1	P	a cup	一杯水	
26412	本	ben3	P	a root	根本	
26412	本	ben3	S	(counts books)	一本书	
26395	望	wang4	P	to look at	看望	
26395	望	wang4	S	to hope	希望	
26354	曲	qu1	P	bent; crooked	弯曲	
26352	曰	yue1	P	to say (in old writing)	子曰	
26195	晓	xiao3	P	dawn	春晓	
26195	晓	xiao3	S	to know	知晓	
26049	旁	pang2	P	beside	旁边	
26049	旁	pang2	S	a side	两旁	
25972	整	zheng3	P	whole	整个	
25972	整	zheng3	S	to tidy	整理	
25925	故	gu4	P	old; former	故乡	
25925	故	gu4	S	a reason	故事	
25925	故	gu4	A	therefore	故此	
25913	改	gai3	P	to change; to correct	改正	
25910	收	shou1	P	to gather; to receive	收好	
25758	撞	zhuang4	P	to knock into	撞上	
25644	搬	ban1	P	to move something	搬走	
25509	接	jie1	P	to receive; to join	接住	
25490	排	pai2	P	a row	一排	
25490	排	pai2	S	to arrange	排好	
25484	掌	zhang3	P	the palm	手掌	
25484	掌	zhang3	S	to control	掌管	
25441	捡	jian3	P	to pick up	捡起	
25342	拾	shi2	P	to pick up; to gather	拾起	
25320	拨	bo1	P	to push aside; to dial	拨开	
25300	拔	ba2	P	to pull out	拔苗	
25260	抬	tai2	P	to lift; to carry	抬头	
25240	折	zhe2	P	to break	折了	
25240	折	zhe2	S	to fold	折纸	
24908	慌	huang1	P	flustered; in a panic	慌张	
24785	惑	huo4	P	confused	迷惑	
24785	惑	huo4	S	to mislead	惑人	
24724	悔	hui3	P	to regret	后悔	
24643	恃	shi4	P	to rely on	有恃	
24605	思	si1	P	to think	思考	
24605	思	si1	S	to miss	思念	
24515	心	xin1	P	the heart; the mind	小心	
24448	往	wang3	P	towards	往前	
24448	往	wang3	S	to go	往来	
24352	张	zhang1	P	to open out	张嘴	
24352	张	zhang1	S	(counts flat things)	一张纸	
24202	床	chuang2	P	a bed	上床	
24180	年	nian2	P	a year	今年	
24179	平	ping2	P	flat	平地	
24179	平	ping2	S	peaceful	平安	
24120	常	chang2	P	often	常常	
24120	常	chang2	S	usual	平常	
24110	帮	bang1	P	to help	帮忙	
24038	左	zuo3	P	left	左手	
23736	岸	an4	P	a bank; a shore	河岸	
23681	岁	sui4	P	a year of age	三岁	
23627	屋	wu1	P	a house	屋子	
23627	屋	wu1	S	a room	屋里	
23618	层	ceng2	P	a layer	一层	
23618	层	ceng2	S	a storey	楼层	
23613	尽	jin3	P	as far as possible	尽量	
23613	尽	jin4	P	to use up	用尽	
23613	尽	jin4	S	the end	尽头	
23458	客	ke4	P	a guest	客人	
23454	实	shi2	P	real; solid	实在	
23453	宝	bao3	P	a treasure	宝剑	
23432	守	shou3	P	to guard; to wait for	守株	
23401	孩	hai2	P	a child	孩子	
23244	嫌	xian2	P	to mind; to dislike	嫌少	
22815	够	gou4	P	enough	不够	
22806	外	wai4	P	outside	外面	
22763	士	shi4	P	a scholar; a gentleman	士人	
22362	坚	jian1	P	firm; hard	坚固	
22303	土	tu3	P	earth; soil	土地	
22260	围	wei2	P	to surround	四周围	
22253	园	yuan2	P	a garden	花园	
22240	因	yin1	P	because	因为	
22240	因	yin1	S	a cause	原因	
22235	四	si4	P	four	四个	
22068	嘴	zui3	P	a mouth	张嘴	
21980	嗜	shi4	P	to be fond of	嗜好	
21884	啼	ti2	P	to cry; to crow	啼哭	
21809	唱	chang4	P	to sing	唱歌	
21608	周	zhou1	P	a circle	四周	
21608	周	zhou1	S	a week	一周	
21566	吾	wu2	P	I; my (in old writing)	吾人	
21561	吹	chui1	P	to blow	吹风	
21543	吧	ba0	P	(softens a suggestion)	走吧	
21543	吧	ba1	P	a bar	酒吧	
21521	向	xiang4	P	towards	向前	
21521	向	xiang4	S	a direction	方向	
21494	叶	ye4	P	a leaf	叶子	
21494	叶	xie2	P	to rhyme	叶韵	
21491	右	you4	P	right	右手	
21482	只	zhi3	P	only	只有	
21478	另	ling4	P	another; separately	另外	
21457	发	fa1	P	to send out	发出|发现	
21457	发	fa1	S	to grow	发芽	
21457	发	fa4	P	hair	头发	
21335	南	nan2	P	south	南方	
21335	南	na1	P	(in a Buddhist chant)	南无	
21334	卖	mai4	P	to sell	卖出	
21253	包	bao1	P	to wrap	包住	
21253	包	bao1	S	a bag	书包	
21183	势	shi4	P	power	势力	
21183	势	shi4	S	a tendency	走势	
21147	力	li4	P	strength; power	力气	
21103	副	fu4	P	(counts sets)	一副	
21103	副	fu4	S	deputy	副手	
21033	利	li4	P	sharp	锋利	
21033	利	li4	S	benefit	利益	
20998	分	fen1	P	to divide	分开	
20998	分	fen1	S	a minute	十分	
20998	分	fen4	P	a share; a part	过分	
20986	出	chu1	P	to go out	出来	
20986	出	chu1	S	to produce	出产	
20919	冷	leng3	P	cold	很冷	
20864	冀	ji4	P	to hope for	冀求	
20859	养	yang3	P	to raise; to nourish	养分	
20851	关	guan1	P	to close	关门	
20851	关	guan1	S	to concern	关心	
20840	全	quan2	P	whole; all	全部	
20809	光	guang1	P	light	月光	
20809	光	guang1	S	bare	光头	
20493	倍	bei4	P	times; fold	一倍	
20381	依	yi1	P	to rely on	依山	
20381	依	yi1	S	according to	依次	
20365	侍	shi4	P	to wait on	侍立	
20142	亮	liang4	P	bright	天亮	
20134	亦	yi4	P	also (in old writing)	亦然	
20110	于	yu2	P	at; in; to	于是	
20108	二	er4	P	two	二月	
20070	书	shu1	P	a book	书包	
20070	书	shu1	S	to write	书写	
20065	乡	xiang1	P	a village	乡下	
20065	乡	xiang1	S	one's home place	故乡	
20046	乎	hu1	P	(ends a question, in old writing)	不亦乐乎	
20026	为	wei4	P	for; because of	因为	
20026	为	wei2	P	to be; to act as	为人	
19990	世	shi4	P	the world	世上	
19990	世	shi4	S	an age	一世	
19971	七	qi1	P	seven	七个	
